ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,default
5062131,M,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22129,365243,1,0,0,0,,2.0,False
5062137,M,N,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12947,-137,1,0,0,0,Laborers,2.0,True
5062140,M,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11383,-777,1,1,0,0,,3.0,False
5062141,M,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11383,-777,1,1,0,0,,3.0,False
5062142,M,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11383,-777,1,1,0,0,,3.0,False
5062143,M,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11383,-777,1,1,0,0,,3.0,False
5062144,M,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11383,-777,1,1,0,0,,3.0,False
5062145,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12612,-2877,1,0,1,0,,3.0,False
5062156,F,N,Y,0,166500.0,Commercial associate,Higher education,Widow,House / apartment,-20422,-2328,1,0,0,0,Cleaning staff,1.0,False
5062157,F,N,Y,0,166500.0,Commercial associate,Higher education,Widow,House / apartment,-20422,-2328,1,0,0,0,Cleaning staff,1.0,False
5062160,F,N,Y,0,166500.0,Commercial associate,Higher education,Widow,House / apartment,-20422,-2328,1,0,0,0,Cleaning staff,1.0,False
5062165,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24324,365243,1,0,0,0,,1.0,False
5062166,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24324,365243,1,0,0,0,,1.0,False
5062167,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24324,365243,1,0,0,0,,1.0,False
5062168,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24324,365243,1,0,0,0,,1.0,True
5062169,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24324,365243,1,0,0,0,,1.0,False
5062170,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24324,365243,1,0,0,0,,1.0,False
5062171,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24324,365243,1,0,0,0,,1.0,False
5062173,F,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15362,-897,1,0,0,0,Sales staff,4.0,False
5062182,F,Y,Y,2,144000.0,Working,Higher education,Married,House / apartment,-14291,-532,1,0,0,1,Accountants,4.0,False
5062183,F,Y,Y,2,144000.0,Working,Higher education,Married,House / apartment,-14291,-532,1,0,0,1,Accountants,4.0,False
5062184,F,Y,Y,2,144000.0,Working,Higher education,Married,House / apartment,-14291,-532,1,0,0,1,Accountants,4.0,False
5062185,F,Y,Y,2,144000.0,Working,Higher education,Married,House / apartment,-14291,-532,1,0,0,1,Accountants,4.0,False
5062186,F,Y,Y,2,144000.0,Working,Higher education,Married,House / apartment,-14291,-532,1,0,0,1,Accountants,4.0,False
5062187,F,Y,Y,2,144000.0,Working,Higher education,Married,House / apartment,-14291,-532,1,0,0,1,Accountants,4.0,False
5062188,F,Y,Y,2,144000.0,Working,Higher education,Married,House / apartment,-14291,-532,1,0,0,1,Accountants,4.0,False
5062189,F,Y,Y,2,144000.0,Working,Higher education,Married,House / apartment,-14291,-532,1,0,0,1,Accountants,4.0,False
5062190,F,Y,Y,2,144000.0,Working,Higher education,Married,House / apartment,-14291,-532,1,0,0,1,Accountants,4.0,False
5062195,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-17472,-1202,1,1,1,0,,2.0,False
5062197,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-17472,-1202,1,1,1,0,,2.0,False
5062198,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-17472,-1202,1,1,1,0,,2.0,False
5062199,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-17472,-1202,1,1,1,0,,2.0,False
5062201,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-17472,-1202,1,1,1,0,,2.0,False
5062205,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-17472,-1202,1,1,1,0,,2.0,False
5062208,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-17472,-1202,1,1,1,0,,2.0,False
5062209,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-17472,-1202,1,1,1,0,,2.0,False
5062212,F,N,Y,2,153000.0,Commercial associate,Higher education,Married,House / apartment,-13283,-1324,1,0,0,0,Accountants,4.0,False
5062213,F,N,Y,2,153000.0,Commercial associate,Higher education,Married,House / apartment,-13283,-1324,1,0,0,0,Accountants,4.0,False
5062215,F,N,Y,2,153000.0,Commercial associate,Higher education,Married,House / apartment,-13283,-1324,1,0,0,0,Accountants,4.0,False
5062217,F,N,Y,2,153000.0,Commercial associate,Higher education,Married,House / apartment,-13283,-1324,1,0,0,0,Accountants,4.0,False
5062218,F,N,Y,2,153000.0,Commercial associate,Higher education,Married,House / apartment,-13283,-1324,1,0,0,0,Accountants,4.0,False
5062219,F,N,Y,2,153000.0,Commercial associate,Higher education,Married,House / apartment,-13283,-1324,1,0,0,0,Accountants,4.0,False
5062221,M,N,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-12319,-1689,1,0,0,0,,1.0,False
5062222,M,N,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-12319,-1689,1,0,0,0,,1.0,False
5062223,M,N,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-12319,-1689,1,0,0,0,,1.0,False
5062224,M,N,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-12319,-1689,1,0,0,0,,1.0,False
5062227,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,-11206,-716,1,0,1,0,Cooking staff,3.0,False
5062232,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0,False
5062233,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0,False
5062236,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0,False
5062237,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0,False
5062240,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0,False
5062241,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0,False
5062242,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0,False
5062243,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0,False
5062244,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0,False
5062248,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0,False
5062249,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0,False
5062250,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0,False
5062251,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0,False
5062252,F,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,2.0,False
5062254,F,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15128,-1628,1,0,0,1,Private service staff,3.0,False
5062257,M,N,Y,0,135000.0,Commercial associate,Higher education,Separated,House / apartment,-21004,-2908,1,0,0,0,,1.0,False
5062260,F,Y,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21027,365243,1,0,0,0,,2.0,False
5062265,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,-19828,-5525,1,0,1,0,,2.0,False
5062266,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,-19828,-5525,1,0,1,0,,2.0,False
5062267,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,-19828,-5525,1,0,1,0,,2.0,False
5062270,F,N,Y,0,360000.0,State servant,Secondary / secondary special,Separated,House / apartment,-11958,-2816,1,0,0,0,Medicine staff,1.0,False
5062273,F,N,Y,0,360000.0,State servant,Secondary / secondary special,Separated,House / apartment,-11958,-2816,1,0,0,0,Medicine staff,1.0,False
5062278,F,Y,Y,0,189000.0,Pensioner,Higher education,Separated,House / apartment,-24066,365243,1,0,0,0,,1.0,False
5062280,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19185,-1901,1,0,1,0,Accountants,2.0,False
5062287,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8353,-1081,1,1,0,1,Core staff,2.0,False
5062291,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-17795,-2450,1,0,0,1,Managers,2.0,False
5062292,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-17795,-2450,1,0,0,1,Managers,2.0,False
5062293,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-17795,-2450,1,0,0,1,Managers,2.0,False
5062294,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-17795,-2450,1,0,0,1,Managers,2.0,False
5062297,F,N,Y,0,135000.0,Pensioner,Incomplete higher,Separated,House / apartment,-20388,365243,1,0,0,0,,1.0,False
5062298,F,N,Y,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17835,-3273,1,0,0,0,Core staff,2.0,False
5062299,F,N,Y,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17835,-3273,1,0,0,0,Core staff,2.0,False
5062300,F,N,Y,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17835,-3273,1,0,0,0,Core staff,2.0,False
5062305,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19798,-4581,1,0,1,0,,2.0,False
5062306,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19798,-4581,1,0,1,0,,2.0,False
5062307,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19798,-4581,1,0,1,0,,2.0,False
5062308,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19798,-4581,1,0,1,0,,2.0,False
5062309,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19798,-4581,1,0,1,0,,2.0,False
5062316,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19798,-4581,1,0,1,0,,2.0,False
5062321,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16677,-9482,1,0,0,0,Core staff,1.0,False
5062322,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16677,-9482,1,0,0,0,Core staff,1.0,False
5062323,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16677,-9482,1,0,0,0,Core staff,1.0,False
5062328,M,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-15915,-2908,1,0,0,0,,1.0,False
5062329,M,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-15915,-2908,1,0,0,0,,1.0,False
5062331,M,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-15915,-2908,1,0,0,0,,1.0,False
5062332,M,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-15915,-2908,1,0,0,0,,1.0,False
5062333,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,-9071,-958,1,0,0,0,,2.0,False
5062336,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15085,-4033,1,0,0,1,,3.0,False
5062337,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15085,-4033,1,0,0,1,,3.0,False
5062338,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15085,-4033,1,0,0,1,,3.0,False
5062339,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15085,-4033,1,0,0,1,,3.0,False
5062345,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-21098,-5554,1,1,1,0,Drivers,2.0,False
5062350,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Widow,House / apartment,-17681,-4369,1,0,0,0,Medicine staff,1.0,False
5062356,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,-20814,365243,1,0,0,0,,2.0,False
5062358,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,-20814,365243,1,0,0,0,,2.0,False
5062359,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,-20814,365243,1,0,0,0,,2.0,False
5062363,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10564,-897,1,1,1,0,Core staff,2.0,False
5062366,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10564,-897,1,1,1,0,Core staff,2.0,False
5062370,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10564,-897,1,1,1,0,Core staff,2.0,False
5062371,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10564,-897,1,1,1,0,Core staff,2.0,False
5062391,F,N,Y,2,189000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13788,-351,1,0,1,0,,4.0,False
5062392,F,N,Y,2,189000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13788,-351,1,0,1,0,,4.0,False
5062400,F,N,Y,0,180000.0,Working,Secondary / secondary special,Separated,House / apartment,-14547,-4550,1,1,1,0,Laborers,1.0,False
5062401,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10629,-2969,1,0,0,1,High skill tech staff,1.0,False
5062402,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10629,-2969,1,0,0,1,High skill tech staff,1.0,False
5062403,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10629,-2969,1,0,0,1,High skill tech staff,1.0,False
5062405,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10629,-2969,1,0,0,1,High skill tech staff,1.0,False
5062406,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10629,-2969,1,0,0,1,High skill tech staff,1.0,False
5062408,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,,1.0,False
5062409,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,,1.0,False
5062410,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,,1.0,False
5062415,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,,1.0,False
5062416,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,,1.0,False
5062417,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,,1.0,False
5062419,F,Y,Y,1,180000.0,Working,Higher education,Single / not married,House / apartment,-14226,-3059,1,0,0,0,Sales staff,2.0,False
5062420,F,Y,Y,1,180000.0,Working,Higher education,Single / not married,House / apartment,-14226,-3059,1,0,0,0,Sales staff,2.0,False
5062421,F,Y,Y,1,180000.0,Working,Higher education,Single / not married,House / apartment,-14226,-3059,1,0,0,0,Sales staff,2.0,False
5062424,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20636,365243,1,0,0,0,,2.0,False
5062425,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20636,365243,1,0,0,0,,2.0,False
5062426,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20636,365243,1,0,0,0,,2.0,False
5062428,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0,False
5062435,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0,False
5062436,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0,False
5062439,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0,False
5062440,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0,False
5062441,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0,False
5062443,F,N,Y,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-19818,-11398,1,0,0,0,,2.0,False
5062444,F,N,Y,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-19818,-11398,1,0,0,0,,2.0,True
5062445,F,N,Y,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-19818,-11398,1,0,0,0,,2.0,False
5062447,F,N,Y,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-19818,-11398,1,0,0,0,,2.0,False
5062448,F,N,Y,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-19818,-11398,1,0,0,0,,2.0,False
5062453,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15541,-1477,1,0,0,0,Medicine staff,2.0,False
5062454,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15541,-1477,1,0,0,0,Medicine staff,2.0,False
5062456,F,N,Y,0,270000.0,State servant,Higher education,Married,House / apartment,-13752,-167,1,1,1,0,Managers,2.0,False
5062459,F,N,Y,0,270000.0,State servant,Higher education,Married,House / apartment,-13752,-167,1,1,1,0,Managers,2.0,False
5062462,F,N,Y,0,270000.0,State servant,Higher education,Married,House / apartment,-13752,-167,1,1,1,0,Managers,2.0,False
5062466,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16587,-1050,1,0,1,0,,2.0,False
5062467,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16587,-1050,1,0,1,0,,2.0,False
5062468,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16587,-1050,1,0,1,0,,2.0,False
5062469,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16587,-1050,1,0,1,0,,2.0,False
5062471,M,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18406,-1324,1,0,0,0,Drivers,3.0,False
5062473,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24764,365243,1,0,0,0,,1.0,False
5062474,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24764,365243,1,0,0,0,,1.0,False
5062475,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-15462,-2969,1,0,0,1,Medicine staff,2.0,False
5062480,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-15462,-2969,1,0,0,1,Medicine staff,2.0,False
5062481,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-15462,-2969,1,0,0,1,Medicine staff,2.0,False
5062483,F,N,Y,1,67500.0,Working,Incomplete higher,Married,House / apartment,-13094,-3454,1,0,0,0,,3.0,False
5062488,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13638,-3972,1,0,0,0,Laborers,3.0,False
5062490,M,N,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-9183,-2054,1,0,0,0,Drivers,3.0,False
5062496,M,N,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-9183,-2054,1,0,0,0,Drivers,3.0,False
5062497,M,N,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-9183,-2054,1,0,0,0,Drivers,3.0,False
5062500,M,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14829,-685,1,0,1,0,Laborers,3.0,False
5062503,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9122,-1751,1,0,0,0,Sales staff,1.0,False
5062504,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9122,-1751,1,0,0,0,Sales staff,1.0,False
5062507,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9122,-1751,1,0,0,0,Sales staff,1.0,False
5062510,M,N,Y,2,184500.0,Working,Higher education,Married,House / apartment,-13911,-4703,1,0,0,1,,4.0,False
5062511,F,N,Y,2,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16066,-8507,1,0,0,0,Medicine staff,4.0,False
5062516,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,False
5062517,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,False
5062518,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,False
5062522,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,False
5062523,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,False
5062525,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,False
5062526,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,False
5062528,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,False
5062531,F,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,False
5062533,F,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,False
5062534,F,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,False
5062535,F,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,False
5062540,F,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,False
5062542,F,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13114,-1812,1,0,0,1,Medicine staff,2.0,False
5062544,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12245,-137,1,0,0,0,,3.0,False
5062547,F,N,Y,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099,-2207,1,0,0,1,,5.0,False
5062548,F,N,Y,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099,-2207,1,0,0,1,,5.0,False
5062551,F,N,Y,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099,-2207,1,0,0,1,,5.0,False
5062557,F,N,Y,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099,-2207,1,0,0,1,,5.0,False
5062558,F,N,Y,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099,-2207,1,0,0,1,,5.0,False
5062560,F,N,N,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,-24376,-4369,1,0,0,0,,1.0,False
5062561,F,N,N,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,-24376,-4369,1,0,0,0,,1.0,False
5062563,F,N,N,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,-24376,-4369,1,0,0,0,,1.0,False
5062564,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22620,365243,1,0,1,0,,2.0,False
5062565,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22620,365243,1,0,1,0,,2.0,False
5062566,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22620,365243,1,0,1,0,,2.0,False
5062568,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22620,365243,1,0,1,0,,2.0,False
5062573,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16477,-2997,1,0,0,0,Accountants,2.0,False
5062574,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16477,-2997,1,0,0,0,Accountants,2.0,False
5062576,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16477,-2997,1,0,0,0,Accountants,2.0,False
5062577,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16477,-2997,1,0,0,0,Accountants,2.0,False
5062578,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16477,-2997,1,0,0,0,Accountants,2.0,False
5062582,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16477,-2997,1,0,0,0,Accountants,2.0,False
5062599,F,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-18356,-1820,1,0,0,0,High skill tech staff,2.0,False
5062600,F,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-18356,-1820,1,0,0,0,High skill tech staff,2.0,False
5062601,F,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-18356,-1820,1,0,0,0,High skill tech staff,2.0,False
5062604,F,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-18356,-1820,1,0,0,0,High skill tech staff,2.0,False
5062605,F,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-18356,-1820,1,0,0,0,High skill tech staff,2.0,False
5062608,F,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-18356,-1820,1,0,0,0,High skill tech staff,2.0,False
5062613,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10725,-2802,1,0,0,0,Private service staff,2.0,False
5062614,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10725,-2802,1,0,0,0,Private service staff,2.0,False
5062617,M,Y,Y,0,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-11372,-3897,1,0,0,0,Core staff,2.0,False
5062618,M,Y,Y,0,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-11372,-3897,1,0,0,0,Core staff,2.0,False
